Num_items,Itemset,Support
1,"(""'Mức thanh khoản=5.0', 'Nguồn doanh thu chính=5.0', 'Tình trạng tín dụng=Xấu'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Nguồn doanh thu chính=5.0', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Nguồn doanh thu chính=5.0', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Nguồn doanh thu chính=5.0', 'Mức vay=3.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Nguồn doanh thu chính=5.0', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng tín dụng=Xấu', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng tín dụng=Xấu', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng tín dụng=Xấu', 'Mức vay=3.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng tín dụng=Xấu', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Trình độ học vấn=2.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Trình độ học vấn=2.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Trình độ học vấn=2.0', 'Loại hợp đồng=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Trình độ học vấn=2.0', 'TỈNH=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Trình độ học vấn=2.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Trình độ học vấn=2.0', 'Mức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng hôn nhân=nan', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng hôn nhân=nan', 'Mức vay=3.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng hôn nhân=nan', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng hôn nhân=2.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng hôn nhân=2.0', 'Loại hợp đồng=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng hôn nhân=2.0', 'TỈNH=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng hôn nhân=2.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Tình trạng hôn nhân=2.0', 'Mức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Phân lớp tuổi=Gen X', 'Loại hợp đồng=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Phân lớp tuổi=Gen X', 'TỈNH=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Phân lớp tuổi=Gen X', 'Hình thức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Phân lớp tuổi=Gen X', 'Mức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Nghề nghiệp=nan', 'Mức vay=3.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Nghề nghiệp=nan', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Loại hợp đồng=nan', 'TỈNH=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Loại hợp đồng=nan', 'Hình thức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Loại hợp đồng=nan', 'Mức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Mức vay=3.0', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'TỈNH=nan', 'Hình thức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'TỈNH=nan', 'Mức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Hình thức vay=nan', 'Mức vay=nan'"",)",0.1
1,"(""'Mức thanh khoản=5.0', 'Nghề nghiệp=6.0'}, 'Khoản_vay_bin=(2980000.0"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Phân lớp doanh thu=Cao'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Mục đích vay=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Phân lớp tuổi=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Số người phụ thuộc=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Số năm kinh nghiệm=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Mức thanh khoản=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức vay=4.0', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', {'Số người phụ thuộc=1.0', inf]'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', {'Số người phụ thuộc=1.0', 'Nghề nghiệp=6.0'}"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', {'Số người phụ thuộc=1.0', 3540000.0]'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Mục đích vay=1.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Phân lớp tuổi=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Số năm kinh nghiệm=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Trình độ học vấn=1.0'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Phân lớp khoản vay=25-36'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Số người phụ thuộc=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Số năm kinh nghiệm=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Nguồn doanh thu chính=5.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Mức thanh khoản=1.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Hình thức vay=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Số năm kinh nghiệm=12.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Tình trạng hôn nhân=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Tình trạng hôn nhân=2.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'TỈNH=Bắc Ninh'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Phân lớp tuổi=Gen Y'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Mục đích vay=6.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'TỈNH=Trà Vinh'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Hình thức vay=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Số người phụ thuộc=0.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Mức vay=5.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Mức vay=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Loại hình cư trú=3.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao', 'Số năm kinh nghiệm=4.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Phân lớp tuổi=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Trình độ học vấn=1.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Phân lớp khoản vay=25-36'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Số người phụ thuộc=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Nguồn doanh thu chính=1.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Loại hình cư trú=0.0'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Số năm kinh nghiệm=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Nguồn doanh thu chính=5.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Trình độ học vấn=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Mức thanh khoản=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Số năm kinh nghiệm=12.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Tình trạng hôn nhân=2.0'"",)",0.4
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Phân lớp tuổi=Gen X'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Loại hợp đồng=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'TỈNH=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'TỈNH=Trà Vinh'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Hình thức vay=nan'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Số người phụ thuộc=0.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Mức vay=5.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Mức vay=nan'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Loại hình cư trú=3.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'Số người phụ thuộc=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'Số năm kinh nghiệm=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'Mức thanh khoản=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=nan', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0', 'Mức vay=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Mức thanh khoản=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Hình thức vay=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Số năm kinh nghiệm=12.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=2.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'TỈNH=Bắc Ninh'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Mục đích vay=6.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'TỈNH=Trà Vinh'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Hình thức vay=nan'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Số người phụ thuộc=0.0'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Mức vay=5.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Mức vay=nan'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Loại hình cư trú=3.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0', 'Số năm kinh nghiệm=4.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Số người phụ thuộc=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Nguồn doanh thu chính=1.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Loại hình cư trú=0.0'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Số năm kinh nghiệm=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Nguồn doanh thu chính=5.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Trình độ học vấn=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=1.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Hình thức vay=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=2.0'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Phân lớp tuổi=Gen X'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'TỈNH=Bắc Ninh'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Phân lớp tuổi=Gen Y'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Mục đích vay=6.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Loại hợp đồng=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'TỈNH=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Hình thức vay=nan'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Số người phụ thuộc=0.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Mức vay=nan'"",)",0.3
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36', 'Số năm kinh nghiệm=4.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', {'Số năm kinh nghiệm=3.0', inf]'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', {'Số năm kinh nghiệm=3.0', 'Nghề nghiệp=6.0'}"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số người phụ thuộc=2.0', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số người phụ thuộc=2.0', 'Số năm kinh nghiệm=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số người phụ thuộc=2.0', 'Mức thanh khoản=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số người phụ thuộc=2.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số người phụ thuộc=2.0', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số người phụ thuộc=2.0', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số người phụ thuộc=2.0', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Số người phụ thuộc=2.0', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'Loại hình cư trú=0.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'Trình độ học vấn=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'Tình trạng hôn nhân=2.0'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'Phân lớp tuổi=Gen X'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'Loại hợp đồng=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'TỈNH=nan'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'Hình thức vay=nan'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0', 'Mức vay=nan'"",)",0.2
1,"(""'Tình trạng tín dụng=Tốt', 'Mức thanh khoản=2.0'}, {'Loại hợp đồng=4.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Mức thanh khoản=2.0'}, 'Khoản_vay_bin=(1470000.0"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Loại hình cư trú=0.0', 'Số năm kinh nghiệm=6.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Loại hình cư trú=0.0', 'Trình độ học vấn=2.0'"",)",0.1
1,"(""'Tình trạng tín dụng=Tốt', 'Loại hình cư trú=0.0', 'Mức thanh khoản=2.0'"",)",0.1
